timestamp,type,category,symbol,side,price,qty,value,fee,fee_currency,order_id,exec_id,is_maker,pnl,slippage,spread,coin,tx_id,status
2025-08-08T09:40:21.468000,pnl,unknown,BNBUSDT,Sell,789.8,2.94,,0,,0dd929af-63be-49c3-97a1-1e9aa0a82359,,,-2.9177442,0,0,,,completed
2025-08-08T09:39:16.026000,trade,unknown,BNBUSDT,Buy,790.2,2.94,2323.188,0.4646376,,c2b8bb12-465a-41ff-86ce-bc9a3ea828be,c13aab95-e6d1-424e-a131-2e9c27d72c36,True,,0.0,0.1999999999999318,,,completed
2025-08-08T09:30:02.044000,trade,unknown,BNBUSDT,Buy,789.9,5.9,4660.41,2.5632255,,b95ca145-f09c-432c-ab6f-179b9d6e343e,418be067-875f-4feb-8b1c-8e21747895e1,False,,-4.751,0.0,,,completed
2025-08-08T09:30:02.044000,pnl,unknown,BNBUSDT,Buy,789.9,5.9,,0,,b95ca145-f09c-432c-ab6f-179b9d6e343e,,,-4.3801305,0,0,,,completed
2025-08-08T09:28:29.557000,trade,unknown,BNBUSDT,Sell,789.8,2.95,2329.91,0.465982,,6b10830e-b636-49f0-bb5b-d4edb8f2e5d8,cca7ff5f-38ae-4f87-ae29-39ff7e01811b,True,,0.0,0.1999999999999318,,,completed
2025-08-08T09:28:20.687000,trade,unknown,BNBUSDT,Sell,789.7,2.95,2329.615,0.465923,,2ae15e09-4fb9-4a33-a762-2277bd9d7541,5f8c6a8e-15e0-4021-bef9-3b952f635b1e,True,,0.0,0.10000000000002274,,,completed
2025-08-08T09:23:41.868000,trade,unknown,BNBUSDT,Sell,789.5,2.94,2321.13,1.2766215,,b3ef9024-22cd-4edb-9b3b-d5f42b1168a0,045fd90d-1e7f-459d-a919-febc710b34e6,False,,-5.2386,0.13999999999998636,,,completed
2025-08-08T09:23:41.868000,pnl,unknown,BNBUSDT,Sell,789.5,2.94,,0,,b3ef9024-22cd-4edb-9b3b-d5f42b1168a0,,,-1.7408475,0,0,,,completed
2025-08-08T09:23:39.887000,trade,unknown,BNBUSDT,Buy,789.5,2.94,2321.13,0.464226,,ed5de136-b9f3-4a74-8757-4c8bf56db8d2,a936a01f-7623-4f03-9909-b620b5832364,True,,0.0,0.22000000000002728,,,completed
2025-08-08T09:22:39.082000,trade,unknown,BNBUSDT,Sell,789.5,2.94,2321.13,1.2766215,,af8de5b2-3e86-4a6c-b7fd-d6013641ce48,e3079121-c6cb-4f0a-8a1b-89ead98b48be,False,,-5.2526,0.01999999999998181,,,completed
2025-08-08T09:22:39.082000,pnl,unknown,BNBUSDT,Sell,789.5,2.94,,0,,af8de5b2-3e86-4a6c-b7fd-d6013641ce48,,,-1.7408475,0,0,,,completed
2025-08-08T09:22:37.527000,trade,unknown,BNBUSDT,Buy,789.5,2.94,2321.13,0.464226,,4d23ab3a-1c98-4e4e-9fda-bb965924ea60,5036740d-29ce-4603-b1d3-b276f17ffb80,True,,0.0,0.20000000000004547,,,completed
2025-08-08T09:22:04.099000,trade,unknown,BNBUSDT,Sell,789.3,2.95,2328.435,1.28063925,,ec59ceac-9645-4dee-93ff-d3cfbc10c109,c09b9ba2-e49f-4eef-a0ce-5233bc387133,False,,-5.24,0.11000000000001364,,,completed
2025-08-08T09:22:04.099000,pnl,unknown,BNBUSDT,Sell,789.3,2.95,,0,,ec59ceac-9645-4dee-93ff-d3cfbc10c109,,,-1.74632625,0,0,,,completed
2025-08-08T09:22:02.650000,trade,unknown,BNBUSDT,Buy,789.3,2.95,2328.435,0.465687,,2843fa56-1a61-42e1-a9bb-7c9556e00250,daf4398c-9854-4009-ac86-e5e3f8fd19f5,True,,0.0,0.20000000000004547,,,completed
2025-08-08T09:22:01.808000,trade,unknown,BNBUSDT,Sell,789.5,5.89,4650.155,2.55758525,,28df2e77-731e-405a-bd47-303dc4dd301e,75b3f288-ad26-491a-b26f-d522effad912,False,,-5.2526,0.0,,,completed
2025-08-08T09:22:01.808000,pnl,unknown,BNBUSDT,Sell,789.5,5.89,,0,,28df2e77-731e-405a-bd47-303dc4dd301e,,,-3.48661605,0,0,,,completed
2025-08-08T09:21:34.650000,trade,unknown,BNBUSDT,Buy,789.4,2.95,2328.73,0.465746,,800e7d00-0e7f-4984-83be-3680b336315b,7f05e9aa-e3ea-4002-9bbe-e303679ff6d3,True,,0.0,0.40999999999996817,,,completed
2025-08-08T09:21:13.817000,trade,unknown,BNBUSDT,Buy,789.6,2.94,2321.424,0.4642848,,5c6e23cb-a8cc-4282-ba5f-99111afbb73b,f63fc5d9-5c4f-465f-834b-1c32cc1d5666,True,,0.0,0.2099999999999227,,,completed
2025-08-08T09:17:44.418000,trade,unknown,ARBUSDT,Sell,0.425,9410,3999.25,0.79985,,3f81f6d4-8fdd-4ee7-a792-af75aca5913c,1d9804b4-7c58-4079-8d57-4930cc003851,True,,0.0,0.0,,,completed
2025-08-08T09:15:29.988000,trade,unknown,ARBUSDT,Buy,0.4236,9493,4021.2348,0.80424696,,0811e954-1427-407f-a3d6-36a6cf49bd96,453a12fa-af10-4deb-b678-f897f403b248,True,,0.0,0.00020000000000003348,,,completed
2025-08-08T09:15:29.988000,pnl,unknown,ARBUSDT,Buy,0.4236,9493,,0,,0811e954-1427-407f-a3d6-36a6cf49bd96,,,-23.43802714,0,0,,,completed
2025-08-08T09:15:21.963000,trade,unknown,BNBUSDT,Buy,790,2.95,2330.5,1.281775,,4ff978f2-4265-449b-a5a3-aec2bba6c060,89827236-ad42-4072-9d12-04e4f1cef014,False,,-4.7734,0.10000000000002274,,,completed
2025-08-08T09:15:21.963000,pnl,unknown,BNBUSDT,Buy,790,2.95,,0,,4ff978f2-4265-449b-a5a3-aec2bba6c060,,,-1.452934,0,0,,,completed
2025-08-08T09:15:20.047000,trade,unknown,BNBUSDT,Sell,790.1,2.95,2330.795,0.466159,,f1c45bd2-9e33-4b72-ab24-62fb475a733f,f58ea860-ab60-44c8-a7bd-00d8ed344cba,True,,0.0,0.20000000000004547,,,completed
2025-08-08T09:15:08.447000,trade,unknown,BNBUSDT,Buy,789.9,5.9,4660.41,2.5632255,,af21b886-5da9-4a73-9331-3f9d3717c9dc,22c41f44-dbfc-4a3b-9506-54c4747e0e7f,False,,-4.751,0.0,,,completed
2025-08-08T09:15:08.447000,pnl,unknown,BNBUSDT,Buy,789.9,5.9,,0,,af21b886-5da9-4a73-9331-3f9d3717c9dc,,,-8.2143635,0,0,,,completed
2025-08-08T09:14:49.257000,trade,unknown,BNBUSDT,Sell,789.2,2.95,2328.14,0.465628,,ffffb81f-9761-4dab-bbc3-6c7bda8a2509,96923f43-dafe-41fa-9b81-a80b30c104c7,True,,0.0,0.20000000000004547,,,completed
2025-08-08T09:14:27.877000,trade,unknown,BNBUSDT,Sell,789,2.95,2327.55,0.46551,,c0e900d3-ba5b-4b8b-b309-655eb4ce06e7,b80c4182-bd8a-4828-b6dc-8986361789c8,True,,0.0,0.13999999999998636,,,completed
2025-08-08T09:05:25.557000,trade,unknown,ARBUSDT,Sell,0.4213,9493,3999.4009,0.79988018,,5391d67b-fb46-416c-89c2-c8990dda713f,15ad4210-e865-4839-bf49-687963c81beb,True,,0.0,0.0,,,completed
2025-08-08T09:04:15.047000,trade,unknown,BNBUSDT,Sell,789,2.94,2319.66,1.275813,,abd0a189-e057-4abf-8b50-99cd273ff463,fab70aa8-d9b3-42c8-8477-0f474c92980d,False,,-5.2421,0.10000000000002274,,,completed
2025-08-08T09:04:15.047000,pnl,unknown,BNBUSDT,Sell,789,2.94,,0,,abd0a189-e057-4abf-8b50-99cd273ff463,,,-1.739745,0,0,,,completed
2025-08-08T09:04:12.084000,trade,unknown,BNBUSDT,Buy,789,2.94,2319.66,0.463932,,960d088c-e6aa-4ba0-bc23-f871e2b06897,30993c4d-7895-4542-8647-d3f693896299,True,,0.0,0.20000000000004547,,,completed
2025-08-08T09:04:02.331000,trade,unknown,BNBUSDT,Sell,789.3,5.88,4641.084,2.5525962,,af4b9981-c7fe-4971-af30-a3e058e7420f,d5a91f4d-ebdf-420f-b8c3-f72be23c9dff,False,,-5.254,0.0,,,completed
2025-08-08T09:04:02.331000,pnl,unknown,BNBUSDT,Sell,789.3,5.88,,0,,af4b9981-c7fe-4971-af30-a3e058e7420f,,,-5.5392246,0,0,,,completed
2025-08-08T09:03:06.806000,trade,unknown,BNBUSDT,Buy,789.6,2.94,2321.424,0.4642848,,a9585175-04a5-4051-9b08-4cadc0c11569,51b9e5b5-231b-43ad-b8ff-e1cf267c3ab5,True,,0.0,0.1999999999999318,,,completed
2025-08-08T09:03:04.376000,trade,unknown,BNBUSDT,Buy,789.7,2.94,2321.718,0.4643436,,c2c11766-4043-4de3-a7f8-f9b6e7361688,1a73e0df-98a1-4252-8b2d-d10f0951ae33,True,,0.0,0.09999999999990905,,,completed
2025-08-08T09:00:16.678000,trade,unknown,ARBUSDT,Sell,0.4234,9545,4041.353,0.8082706,,c5abceb3-2b60-46b6-b392-c5e00c1d2f20,2e0a1ead-7591-4a7e-ae1f-68279d88db4e,True,,0.0,0.0,,,completed
2025-08-08T09:00:16.678000,pnl,unknown,ARBUSDT,Sell,0.4234,9545,,0,,c5abceb3-2b60-46b6-b392-c5e00c1d2f20,,,40.3898584,0,0,,,completed
2025-08-08T08:10:05.617000,trade,unknown,BNBUSDT,Sell,784,5.92,4641.28,0.928256,,45119cfb-3c33-4f16-b0c7-5b31821bc0e5,1bbd42bd-eb15-4d40-a6be-c637044c6851,True,,0.0,0.19000000000005457,,,completed
2025-08-08T08:10:05.617000,pnl,unknown,BNBUSDT,Sell,784,5.92,,0,,45119cfb-3c33-4f16-b0c7-5b31821bc0e5,,,-6.8895184,0,0,,,completed
2025-08-08T08:08:36.207000,trade,unknown,BNBUSDT,Buy,784.7,2.96,2322.712,0.4645424,,dd367d67-74ec-4978-bc46-5579a7cb5cd5,ab35cfc6-8bcc-46c8-8d3d-205d2e856c32,True,,0.0,0.25,,,completed
2025-08-08T08:07:59.817000,trade,unknown,BNBUSDT,Buy,785,2.96,2323.6,0.46472,,60561184-f87e-46ca-a2e1-0967c82c2fa7,be8057ce-8a78-4711-ab1c-ae3601c8cb99,True,,0.0,0.2999999999999545,,,completed
2025-08-08T08:00:10.457000,trade,unknown,BNBUSDT,Buy,785,5.92,4647.2,0.92944,,07758073-71a3-4788-9e21-968d0536b9ca,fb3dc00e-6f1f-4c1b-99b1-5c72cb1df48a,True,,0.0,0.10000000000002274,,,completed
2025-08-08T08:00:10.457000,pnl,unknown,BNBUSDT,Buy,785,5.92,,0,,07758073-71a3-4788-9e21-968d0536b9ca,,,-3.0426432,0,0,,,completed
2025-08-08T07:36:20.156000,trade,unknown,LINKUSDT,Buy,18.768,415.9,7805.6112,1.56112224,,aad611d6-24c8-4e2c-87ec-e7014af94138,37de37f8-b321-4468-b9c2-f5a34e34a268,True,,0.0,0.003999999999997783,,,completed
2025-08-08T07:35:38.477000,pnl,unknown,LINKUSDT,Sell,18.773,891,,0,,3042c584-f6f4-4d10-8a7d-24c65840ecaf,,,-61.6466862,0,0,,,completed
2025-08-08T07:35:38.476000,trade,unknown,LINKUSDT,Sell,18.773,891,16726.743,3.3453486,,3042c584-f6f4-4d10-8a7d-24c65840ecaf,14aff8da-6d2a-47d8-b597-7066a3ea6a5b,True,,0.0,0.0,,,completed
2025-08-08T07:31:23.396000,trade,unknown,BNBUSDT,Sell,784.9,2.96,2323.304,0.4646608,,e66beaca-a259-4035-ac13-ce07b9243329,5413405a-055e-4a1c-9261-84f921669526,True,,0.0,0.1999999999999318,,,completed
2025-08-08T07:30:23.146000,trade,unknown,BNBUSDT,Sell,784.7,2.96,2322.712,0.4645424,,6195b772-74db-4d17-8531-8b30ffb3f0cb,a54bb271-8b06-4197-9fce-bb62404e397c,True,,0.0,0.19000000000005457,,,completed
2025-08-08T07:13:12.656000,trade,unknown,LINKUSDT,Buy,18.831,297,5592.807,1.1185614,,31ff7c72-1fa3-4e06-b91a-42bb6c44ac39,fd7d94bb-2159-4edf-96c3-9923419cdb4a,True,,0.0,0.004000000000001336,,,completed
2025-08-08T07:12:54.096000,trade,unknown,LINKUSDT,Buy,18.834,297,5593.698,1.1187396,,e2576a5c-c4d1-4082-bda2-ef3894560c4e,596f6d66-9ac0-4aa0-98d5-1cdf91056f55,True,,0.0,0.004000000000001336,,,completed
2025-08-08T07:12:08.566000,trade,unknown,LINKUSDT,Buy,18.839,297,5595.183,1.1190366,,a8ad10ea-dc2c-4532-9c19-48018663cbf4,fcc319d9-a7dc-4fdc-910e-2b2917451874,True,,0.0,0.0010000000000012221,,,completed
2025-08-08T07:08:21.008000,trade,unknown,ARBUSDT,Buy,0.419,9545,3999.355,0.799871,,2531272b-7448-48f8-932b-4d2732b6fe1b,019221f5-9575-4be8-8579-fa7d59d27907,True,,0.0,9.999999999998899e-05,,,completed
2025-08-08T07:07:15.918000,pnl,unknown,ARBUSDT,Buy,0.4191,9428,,0,,495f0ee6-3b25-4ffa-9cd7-f67232f6b439,,,46.49267352,0,0,,,completed
2025-08-08T07:07:15.917000,trade,unknown,ARBUSDT,Buy,0.4191,9428,3951.2748,0.79025496,,495f0ee6-3b25-4ffa-9cd7-f67232f6b439,5c83ac0c-667e-41c1-885a-04dd55ccca9b,True,,0.0,0.0001000000000000445,,,completed
2025-08-08T07:03:25.807000,pnl,unknown,BNBUSDT,Sell,786.6,5.92,,0,,63aebeb3-eff0-4137-97ff-68ec57a0e9fa,,,0.5058048,0,0,,,completed
2025-08-08T07:03:25.806000,trade,unknown,BNBUSDT,Sell,786.6,5.92,4656.672,0.9313344,,63aebeb3-eff0-4137-97ff-68ec57a0e9fa,2b16d192-fde7-4164-87ae-6a688e7032bb,True,,0.0,0.20000000000004547,,,completed
2025-08-08T07:02:31.207000,trade,unknown,DOTUSDT,Buy,3.8583,892.4,3443.14692,0.68862939,,d22b1919-a29b-4b03-bb34-518ac91814a2,e52a9f9e-3f78-4cad-84b3-086582f8ec4a,True,,0.0,0.00039999999999995595,,,completed
2025-08-08T06:47:07.827000,trade,unknown,BNBUSDT,Buy,786.2,2.96,2327.152,0.4654304,,d4c76391-a469-43cd-aaef-b95a14fa6e83,0b02224b-5b99-4599-8d5d-c299baa54764,True,,0.0,0.2999999999999545,,,completed
2025-08-08T06:46:47.906000,trade,unknown,BNBUSDT,Buy,786.2,2.96,2327.152,0.4654304,,911a18e1-c239-493b-ac27-a86826b84fe3,165986dd-fdbf-4a67-a23f-04c4970e9ffc,True,,0.0,0.2099999999999227,,,completed
2025-08-08T06:32:38.026000,trade,unknown,BNBUSDT,Buy,786.5,2.96,2328.04,0.465608,,eaf9add0-e612-4813-a326-559c116e6060,c762fe53-3d9e-4ab6-9bc2-e69dfebceb42,True,,0.0,0.20000000000004547,,,completed
2025-08-08T06:32:38.026000,pnl,unknown,BNBUSDT,Buy,786.5,2.96,,0,,eaf9add0-e612-4813-a326-559c116e6060,,,-4.7784464,0,0,,,completed
2025-08-08T06:27:18.746000,trade,unknown,BNBUSDT,Sell,785.2,2.96,2324.192,0.4648384,,82332e70-2031-478c-9d9f-55b30d3c9024,e5aac649-ae37-4130-bac3-5d439f5bf37d,True,,0.0,0.20000000000004547,,,completed
2025-08-08T06:24:35.677000,trade,unknown,BNBUSDT,Sell,784.9,5.92,4646.608,0.9293216,,151de793-bd39-4250-ba15-65dffb48c440,d32d9c53-f9f1-4af8-a049-5d5e51dbb67a,True,,0.0,0.12000000000000455,,,completed
2025-08-08T06:24:35.677000,pnl,unknown,BNBUSDT,Sell,784.9,5.92,,0,,151de793-bd39-4250-ba15-65dffb48c440,,,-1.562584,0,0,,,completed
2025-08-08T06:20:59.149000,trade,unknown,BNBUSDT,Buy,784.7,2.96,2322.712,0.4645424,,62958ffa-4ade-42c2-ab09-41cd0007b8ec,216ff90f-2360-48a0-8118-088c790d1e8f,True,,0.0,0.34999999999990905,,,completed
2025-08-08T06:20:27.476000,trade,unknown,BNBUSDT,Buy,785,2.96,2323.6,0.46472,,e6dacd43-4fee-4d8e-981d-5ec22f918c9a,c58ff652-abf9-4615-94e5-1844482af463,True,,0.0,0.20000000000004547,,,completed
2025-08-08T06:16:44.837000,trade,unknown,BNBUSDT,Buy,785.6,5.92,4650.752,0.9301504,,c3a79a54-76a5-475b-aef8-606bb4dddc5f,a5ccedbf-16d0-45ee-9905-4b1afd0b912d,True,,0.0,0.1999999999999318,,,completed
2025-08-08T06:16:44.837000,pnl,unknown,BNBUSDT,Buy,785.6,5.92,,0,,c3a79a54-76a5-475b-aef8-606bb4dddc5f,,,-5.7075312,0,0,,,completed
2025-08-08T06:14:18.766000,trade,unknown,BNBUSDT,Sell,784.7,2.96,2322.712,0.4645424,,c9d2aef8-0d8a-48b6-9527-28b31a1ced6a,9b12c4dc-8bdc-4217-9e45-8e2afeb3a356,True,,0.0,0.0,,,completed
2025-08-08T06:13:07.556000,trade,unknown,BNBUSDT,Sell,785.2,2.96,2324.192,0.4648384,,411e2e40-5df0-4bc1-9a8d-a00d888b9c5f,4b10d26f-abb2-4709-bc70-6ddeae2a30f4,True,,0.0,0.19000000000005457,,,completed
2025-08-08T06:00:49.809000,pnl,unknown,BNBUSDT,Buy,786.4,2.96,,0,,1aebc5a4-f795-41ed-8ea4-7c9e24eeee92,,,-2.1148608,0,0,,,completed
2025-08-08T06:00:49.808000,trade,unknown,BNBUSDT,Buy,786.4,2.96,2327.744,0.4655488,,1aebc5a4-f795-41ed-8ea4-7c9e24eeee92,fbd875b0-d0cb-492b-a09f-a9fac0a79ad8,True,,0.0,0.20000000000004547,,,completed
2025-08-08T05:57:41.766000,trade,unknown,BNBUSDT,Sell,786,2.96,2326.56,0.465312,,9bd42c0d-0c4f-4d21-9e5f-19fb0c7b3712,525b3293-e672-447b-b386-8181b9121d45,True,,0.0,0.16999999999995907,,,completed
2025-08-08T05:49:20.707000,trade,unknown,DOTUSDT,Buy,3.87,1234.5,4777.515,0.955503,,39f1b7b2-45c1-4277-a303-060ef627e1c1,33e12ab1-487f-4234-81fb-371c49c584fd,True,,0.0,9.999999999976694e-05,,,completed
2025-08-08T05:49:20.707000,pnl,unknown,DOTUSDT,Buy,3.87,1234.5,,0,,39f1b7b2-45c1-4277-a303-060ef627e1c1,,,26.72366592,0,0,,,completed
2025-08-08T05:46:21.497000,trade,unknown,BNBUSDT,Sell,786.2,5.92,4654.304,0.9308608,,374ddf2b-a9ff-4879-ae9f-b3606c464d49,ffdb281e-52b4-4571-8194-1ecfaf313011,True,,0.0,0.20000000000004547,,,completed
2025-08-08T05:46:21.497000,pnl,unknown,BNBUSDT,Sell,786.2,5.92,,0,,374ddf2b-a9ff-4879-ae9f-b3606c464d49,,,-3.0459584,0,0,,,completed
2025-08-08T05:45:15.178000,trade,unknown,BNBUSDT,Buy,786.3,2.96,2327.448,0.4654896,,fa27e39a-fbdf-4aeb-85da-84f744fcc321,82c1dae5-4b5b-4c80-9de2-1c5cbc9b6493,True,,0.0,0.14000000000010004,,,completed
2025-08-08T05:44:29.846000,trade,unknown,BNBUSDT,Buy,786.5,2.96,2328.04,0.465608,,14532ba3-8018-4e04-ac3d-4be3adde30d4,39367b9c-1960-4a3b-b313-5bc17f81b29f,True,,0.0,0.20000000000004547,,,completed
2025-08-08T05:43:33.046000,trade,unknown,BNBUSDT,Sell,786.6,2.96,2328.336,0.4656672,,bfef7232-06e7-4cf5-aab6-74caad72921c,8230be0a-09d2-47ab-af70-f59e23327eee,True,,0.0,0.12999999999999545,,,completed
2025-08-08T05:43:33.046000,pnl,unknown,BNBUSDT,Sell,786.6,2.96,,0,,bfef7232-06e7-4cf5-aab6-74caad72921c,,,-1.2273936,0,0,,,completed
2025-08-08T05:42:03.058000,trade,unknown,BNBUSDT,Buy,786.7,2.96,2328.632,0.4657264,,5c9099f0-cc8f-4c74-8140-f7c8ab461fa8,cc3670f8-689a-46cc-bbb9-e7158cfe0359,True,,0.0,0.1999999999999318,,,completed
2025-08-08T05:36:15.846000,trade,unknown,BNBUSDT,Sell,786.4,2.97,2335.608,0.4671216,,51546876-2a31-42bc-affd-09eca32b2a23,4e20afbe-786c-4834-8b9a-645e88910950,True,,0.0,0.10000000000002274,,,completed
2025-08-08T05:36:15.846000,pnl,unknown,BNBUSDT,Sell,786.4,2.97,,0,,51546876-2a31-42bc-affd-09eca32b2a23,,,5.898123,0,0,,,completed
2025-08-08T05:32:49.387000,trade,unknown,DOGEUSDT,Sell,0.2232,21331,4761.0792,0.95221584,,81907ef0-5563-4e55-b367-24800c5d89cc,be3d014f-85e6-4ec4-be19-e45b4c9eb2c0,True,,0.0,9.999999999982245e-06,,,completed
2025-08-08T05:26:19.957000,trade,unknown,ARBUSDT,Sell,0.4242,9428,3999.3576,0.79987152,,899eae81-5219-4935-9065-120a5b5432d5,41ac13db-2caf-4e71-97c9-119793433865,True,,0.0,0.00040000000000001146,,,completed
2025-08-08T05:25:40.050000,pnl,unknown,DOGEUSDT,Buy,0.2238,21374,,0,,05389300-adc2-49f8-bbe9-41155bf6699f,,,-23.28312568,0,0,,,completed
2025-08-08T05:25:40.049000,trade,unknown,DOGEUSDT,Buy,0.2238,21374,4783.5012,0.95670024,,05389300-adc2-49f8-bbe9-41155bf6699f,cd73052d-14e3-4894-bdfe-ae10788a7f3a,True,,0.0,0.00012999999999999123,,,completed
2025-08-08T05:24:12.737000,trade,unknown,DOTUSDT,Sell,3.8932,1234.5,4806.1554,0.96123108,,f86a179b-94f4-4b25-b032-4a2b06dbd04e,4e0da9e0-b3af-4937-9675-a09a7d091051,True,,0.0,0.000300000000000189,,,completed
2025-08-08T05:22:57.467000,trade,unknown,DOTUSDT,Buy,3.8965,854,3327.611,0.6655222,,4ce4a956-40ee-4e45-a2c7-9c840aab84e4,2e1c0142-d098-4256-be0c-1899f200d1dc,True,,0.0,0.00039999999999995595,,,completed
2025-08-08T05:22:57.467000,pnl,unknown,DOTUSDT,Buy,3.8965,854,,0,,4ce4a956-40ee-4e45-a2c7-9c840aab84e4,,,-15.33384328,0,0,,,completed
2025-08-08T05:22:05.967000,trade,unknown,ARBUSDT,Buy,0.4212,9549,4022.0388,0.80440776,,115b7199-225d-4e21-a5c1-e1eebc8f1082,910bceb8-3b4a-4a73-a7ce-5245206a9e3b,True,,0.0,9.999999999998899e-05,,,completed
2025-08-08T05:22:05.967000,pnl,unknown,ARBUSDT,Buy,0.4212,9549,,0,,115b7199-225d-4e21-a5c1-e1eebc8f1082,,,-24.521832,0,0,,,completed
2025-08-08T05:21:43.116000,trade,unknown,LINKUSDT,Buy,19.004,614,11668.456,2.3336912,,8f3179e9-9b76-4494-892d-22808f7c8073,09c8d18c-284d-4bae-b32a-dc029c67631b,True,,0.0,0.011999999999996902,,,completed
